,DQF-00358,DQF-00248,DAF-00396,DHF-01055,DHF-01159,DAF-00280,DAF-00349,DAF-00442,DHF-01440,DAF-00351,DAF-00416,DCF-00198,DCF-00199,DCF-00104,DAF-00482,DCF-00197,DC2-00001,DAF-00367,DAF-00281,DAF-00419,DHF-01444,DAF-00437,DAF-00350,DHF-01540,DHF-01528,DCF-00173,DHF-01332,DHF-01334,DHF-01030,DAF-00283,DDF-00078,DHF-00847,DAF-00375,DAF-00399,DAF-00420,DAF-00443,DAF-00288,DAF-00502,DAF-00498,DHF-01406,DQF-00362,DAF-00517,DAF-00518,DAF-00491,DAF-00444,DHF-01530,DAF-00516,DAF-00512,DHF-01437,DAF-00284,DCF-00206,DHF-01436,DDF-00122,DHF-01438,DAF-00499,DAF-00488,DHF-01439,DHF-01441,DHF-01038,DHF-01550,DCF-00203,DAF-00451,DHF-01333,DAF-00448,DHF-01031,DAF-00460,DHF-00826,DAF-00464,DHF-01242,DAF-00385,DAF-00449,DHF-01529,DHF-01029,DHF-01037,DAF-00465,DHF-00927,DAF-00462,DHF-00881,DCF-00205,DAF-00450,DCF-00204,DAF-00504,DR5-00001,DHF-01331,DHF-01512,DCF-00252,DHF-01056,DAF-00255,DHF-00533,DAF-00503,DHF-00890,DHF-00905,DHF-00904,DHF-00894,DCF-00253,DHF-01080,DCF-00087,DCF-00085,DCF-00086,DCF-00254,DHF-00907
DHF-00847,-4.2930732322151774,-3.80706921158219,-3.8456142552439556,-inf,-5.535929756111341,-3.2441636317342306,-5.824974489184919,-3.8456142552439556,-inf,-5.072683163789877,-3.6341101500502444,-inf,-inf,-inf,-5.231672687551034,-inf,-inf,-inf,-3.1675423501313187,-5.2930732322151774,-inf,-3.0300388263813836,-4.986095478793787,-inf,-inf,-3.293073232215177,-inf,-inf,-inf,-inf,-2.7081107314940214,1.6138173633933413,-4.535929756111341,-inf,-3.3861826366066587,-inf,-5.136610490579428,-2.671584855468907,-1.086622354747751,-2.2140016612239783,-inf,-inf,-inf,-4.244163631734231,-inf,-inf,-inf,-inf,-inf,-3.086622354747751,-inf,-inf,-inf,-inf,-2.7081107314940214,-3.0300388263813836,-inf,-inf,-inf,-inf,-inf,-3.671584855468907,-inf,-4.986095478793787,-inf,-inf,-2.193537558664263,-3.556107638048971,-inf,-inf,-4.030038826381383,-2.556107638048971,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.0300388263813836,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.430576755965112,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DAF-00375,-inf,-4.001689549825506,-inf,-6.410398874027482,-6.64128275625757,-4.3495166318804594,-3.345364988609992,-4.535929756111341,-inf,-4.178036163936105,-4.739463150196473,-inf,-inf,-inf,-4.337025687697262,-4.739463150196473,-inf,-3.1919753548939798,-5.2728953502775475,-4.076498137474044,-inf,-4.135391826527612,-4.091448478940015,-inf,-inf,-inf,-inf,-inf,-inf,-4.9178003914549855,-2.8134637316402498,-4.535929756111341,0.5084643632471127,-3.9509672553901845,-5.491535636752888,-4.246423138916356,-4.241963490725656,-inf,-4.191975354893979,-4.64128275625757,-5.710704157215049,-7.068964464788636,-5.298890558810491,-inf,-3.7009890023818373,-7.26632269635406,-4.849087641370971,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.135391826527612,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.506485978218858,-inf,-2.3566060566667786,-4.298890558810491,-3.6614606381951997,-2.8134637316402498,-2.430135092088744,-5.135391826527612,-inf,-inf,-inf,-inf,-inf,-3.398426232361406,-inf,-inf,-inf,-inf,-4.135391826527612,-inf,-inf,-inf,-inf,-2.8134637316402498,-4.4457319471397625,-inf,-3.5359297561113405,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DAF-00399,-3.7081107314940214,-4.165523182494666,-1.6756892538016437,-inf,-inf,-0.6592011310130746,-3.655049487742607,-2.8456142552439556,-inf,-2.1657925681813586,-3.464185148607932,-inf,-inf,-inf,-4.6467101868298775,-inf,-inf,-inf,-3.582579849410162,-inf,-0.9711451373278147,-inf,-2.816170477351474,-inf,-5.105000884062606,-inf,-inf,-inf,-inf,-1.2274848905876004,-inf,-inf,-3.9509672553901845,2.1987798641144973,-3.8012201358855027,-1.5561076380489711,-4.551647989858271,-inf,-inf,-inf,-inf,-inf,-inf,-3.6592011310130745,-0.68874540662709,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.4011329780726305,-inf,-inf,-inf,-inf,-inf,-1.3247820919425155,-inf,-inf,-inf,-inf,-inf,-inf,-1.7081107314940212,-inf,-inf,-4.210611072023204,-inf,-2.4450763256602275,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DAF-00420,-inf,-4.277248265053495,-1.9938652138278985,-inf,-inf,-inf,-5.19561786910531,-3.2162576351643466,-3.5897160306917906,-3.7063609495440613,-5.589716030691791,-4.768053271950303,-4.5117135186905175,-5.386182636606659,-3.865350473305218,-4.589716030691791,-inf,-3.042228235389297,-inf,-3.44132419079912,-inf,-2.98564470702293,-4.941701359435333,-3.865350473305218,-inf,-inf,-inf,-4.248679112856724,-inf,-4.768053271950303,-inf,-3.3861826366066587,-5.491535636752888,-3.8012201358855027,0.6582114827517948,-inf,-3.355250777054768,-4.627190736110453,-4.042228235389297,-5.491535636752888,-inf,-6.919217345283954,-inf,-3.1997695123757772,-inf,-inf,-inf,-inf,-5.248679112856724,-inf,-4.199769512375777,-5.849583157446902,-inf,-inf,-inf,-inf,-4.98564470702293,-3.042228235389297,-inf,-inf,-4.551241882877155,-4.627190736110453,-4.386182636606659,-4.941701359435333,-inf,-3.6922857643323383,-inf,-inf,-2.2486791128567236,-3.865350473305218,-3.98564470702293,-inf,-inf,-inf,-3.865350473305218,-3.9267510179693614,-3.2486791128567236,-inf,-4.471071534193172,-3.751179453385907,-inf,-3.98564470702293,-inf,-4.248679112856724,-inf,-3.2959848276350807,-inf,-inf,-3.5117135186905175,-inf,-inf,-inf,-inf,-3.8012201358855027,-inf,-inf,-inf,-5.0142138592197005,-inf,-inf,-2.9267510179693614
DAF-00443,-4.003566615020192,-4.1614187841619295,-3.556107638048971,-inf,-5.246423138916356,-1.3696945138180898,-3.5354678719899346,-5.141070138770127,-inf,-1.9758216245372882,-inf,-inf,-inf,-inf,-2.3572035696348927,-inf,-inf,-inf,-1.5561076380489711,-5.003566615020192,-inf,-2.740532209186399,-3.1116263608776453,-inf,-inf,-inf,-inf,-inf,-inf,-1.9379782733926156,-inf,-inf,-4.246423138916356,-1.5561076380489711,-inf,1.9033239805883262,-3.432066374105599,-2.3820782382739223,-inf,-inf,-inf,-inf,-inf,-inf,-0.9842012901532611,-inf,-inf,-inf,-inf,-1.797115737552766,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.3820782382739223,-inf,-5.696588861598801,-inf,-4.76910136138317,-2.9040309414692778,-inf,-inf,-2.6202379754686866,-2.740532209186399,-inf,-inf,-inf,-inf,-inf,-2.0035666150201923,-inf,-inf,-4.506066955549375,-inf,-1.7405322091863986,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DAF-00288,-4.999106966829492,-4.027676119026263,-3.3292555685218232,-8.596042109216725,-6.241963490725656,-3.950197366348546,-3.7584187199023074,-4.021133273159491,-4.925106385385716,-3.6632396809842565,-4.603178290498353,-5.518481125923072,-5.847103873384443,-7.721572991300584,-3.9991069668294927,-5.34014388466456,-5.136610490579428,-4.792656089362066,-3.758098867325698,-4.060507511493636,-inf,-3.9991069668294927,-3.692129213408102,-5.200740827999143,-6.659031525231871,-6.584069467550649,-6.349604213913626,-inf,-6.816730224340924,-3.6440120080069307,-5.999106966829492,-5.136610490579428,-4.241963490725656,-4.551647989858271,-3.355250777054768,-3.432066374105599,-1.6771788719421301,-4.640652995917017,-6.377618590083222,-5.019571069389208,-inf,-7.254607699977878,-6.484533793999734,-3.36523486562739,-3.5647041426837176,-7.867003430822147,-6.0347308765602135,-5.925106385385716,-7.584069467550649,-3.3776185900832223,-6.535159867069702,-8.184973512140827,-7.88663223757108,-inf,-4.999106966829492,-3.736072560995699,-7.321035061716855,-5.377618590083222,-6.2163376830501615,-6.484533793999734,-5.88663223757108,-4.962581090804378,-inf,-4.692129213408101,-7.1034436266442285,-3.8901725952763284,-6.484533793999734,-4.262141372663287,-5.584069467550649,-5.200740827999143,-3.8616034430795576,-inf,-7.0347308765602135,-7.905997562438011,-5.200740827999143,-inf,-4.584069467550649,-inf,-inf,-3.9166448066375197,-inf,-3.9991069668294927,-6.535159867069702,-inf,-7.011079608495568,-inf,-inf,-inf,-inf,-4.721572991300584,-inf,-inf,-inf,-inf,-8.086569808079831,-inf,-6.721572991300584,-6.349604213913626,-6.1034436266442285,-inf,-inf
DAF-00502,-inf,-3.8339525057331376,-4.0866223547477505,-inf,-inf,-inf,-3.744054493801352,-3.349656760581545,-inf,-4.313691263293672,-4.290155748832883,-inf,-inf,-inf,-3.887718286333673,-inf,-inf,-3.327630454251546,-inf,-4.534081331718972,-inf,-inf,-5.227103578297581,-inf,-inf,-inf,-inf,-inf,-5.766742088509247,-4.053455490812552,-1.9491188309978158,-2.671584855468907,-inf,-inf,-4.627190736110453,-2.3820782382739223,-4.640652995917017,1.3728092638895464,-inf,-2.455009760727773,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.327630454251546,-inf,-inf,-inf,-inf,-inf,-4.271046925885178,-inf,-inf,-5.166349547218485,-5.019508158889214,-inf,-inf,-inf,-6.227103578297581,-inf,-inf,-inf,-2.7971157375527658,-3.5340813317189723,-inf,-4.271046925885178,-inf,-3.9847427407285374,-4.8560094266063345,-inf,-inf,-2.5340813317189723,-inf,-inf,-5.036581672248155,-inf,-0.6860844251640222,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.086622354747751,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DAF-00498,-inf,-3.859043486695968,-inf,-inf,-inf,-2.90020923051687,-4.159091993080196,-4.0866223547477505,-inf,-3.7287287625725156,-4.290155748832883,-inf,-inf,-inf,-4.887718286333673,-inf,-inf,-2.7426679535303897,-inf,-inf,-inf,-2.6860844251640223,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.3641563302766597,-1.086622354747751,-4.191975354893979,-inf,-4.042228235389297,-inf,-6.377618590083222,-inf,1.9577717646107027,-1.1919753548939795,-inf,-4.619657063425046,-3.8495831574469013,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.04222823538929727,-2.101121924442866,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.642141077576425,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.086622354747751,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DHF-01406,-inf,-3.9713159007819874,-3.9509672553901845,-6.410398874027482,-5.056320255536413,-4.3495166318804594,-5.930327489331148,-4.535929756111341,-2.739463150196473,-5.178036163936105,-3.1545006494753167,-inf,-inf,-5.535929756111341,-inf,-inf,-inf,-2.6070128541728232,-4.2728953502775475,-4.398426232361405,-2.6614606381951997,-2.550429325806456,-inf,-inf,-6.79531638492999,-inf,-inf,-inf,-6.63108698915168,-inf,-inf,-2.2140016612239783,-4.64128275625757,-inf,-5.491535636752888,-inf,-5.019571069389208,-2.455009760727773,-1.1919753548939795,0.5084643632471127,-inf,-7.068964464788636,-6.298890558810491,-4.3495166318804594,-4.700989002381837,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.2285012309190937,-2.550429325806456,-inf,-3.1919753548939798,-inf,-5.883853059531647,-inf,-3.776937855615136,-inf,-6.091448478940015,-inf,-5.163960978724383,-inf,-3.6614606381951997,-2.398426232361406,-inf,-3.135391826527612,-inf,-inf,-inf,-3.0150975928099,-inf,-3.398426232361406,-inf,-4.620818653697854,-5.900926572890589,-inf,-2.550429325806456,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.163960978724383,-inf,-inf,-inf
DQF-00362,-2.882885132597729,-8.625699802460623,-inf,-1.8651104308697533,-2.2188510608853744,-inf,-inf,-7.60535115706882,-inf,-inf,-6.223922050432796,-5.987221792412464,-inf,-inf,-7.406447088654742,-4.808884551153953,-inf,-inf,-inf,-7.467847633318885,-inf,-inf,-inf,-inf,-5.86473778588747,-5.467847633318885,-5.233382379681863,-4.467847633318885,-6.115545889388004,-inf,-inf,-inf,-5.710704157215049,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.5609570377103668,-1.8715993250512142,-1.640391505204772,-5.418938032837939,-inf,-1.635304379170448,-2.218069324187358,-2.001529629096348,-inf,-inf,-5.418938032837939,-inf,-5.770410403339317,-6.145919538431523,-inf,-inf,-inf,-inf,-inf,-5.953274460489127,-4.770410403339317,-inf,-5.60535115706882,-inf,-inf,-inf,-3.0463838648806085,-inf,-5.467847633318885,-inf,-inf,-3.730882039152679,-inf,-inf,-inf,-4.145919538431523,-inf,-inf,-5.690240054655333,-inf,-5.204813227485092,-5.204813227485092,-inf,-5.467847633318885,-6.479820274984961,-inf,-3.2979226318765726,-1.5151533480972421,-4.73088203915268,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.60535115706882,-6.233382379681863,-5.987221792412464,-inf,-inf
DAF-00517,-4.50417984600511,-7.176605187976605,-inf,-1.9800995874309764,-2.210983469661064,-inf,-inf,-6.963611464642407,-inf,-7.605717872467173,-5.3597899366699355,-5.345482099986052,-6.089142346726266,-5.963611464642407,-6.764707396228329,-6.167144858727539,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.316107497852538,-4.241145440171316,-5.006680186534293,-5.826107940892473,-7.058768697682748,-inf,-inf,-inf,-7.068964464788636,-inf,-6.919217345283954,-inf,-7.254607699977878,-inf,-4.619657063425046,-7.068964464788636,-1.8715993250512142,-0.9192173452839538,-2.0827160775668334,-inf,-inf,-1.627915214427355,-1.9548412550146752,-4.167144858727539,-inf,-inf,-4.777198340411526,-7.42701198548265,-5.128670710912903,-6.50417984600511,-inf,-6.563073535058678,-6.563073535058678,-inf,-inf,-7.311534768062714,-5.128670710912903,-inf,-3.963611464642407,-8.519130187471081,-6.345482099986052,-7.591642687255449,-3.4046441724541956,-6.089142346726266,-inf,-inf,-6.563073535058678,-2.0891423467262666,-inf,-7.1480360357798345,-inf,-5.50417984600511,-inf,-inf,-4.04850036222892,-inf,-inf,-inf,-5.777198340411526,-4.826107940892473,-5.838080582558549,-5.873413655670829,-2.2411454401713162,-2.066058733613225,-5.089142346726266,-inf,-inf,-inf,-inf,-5.378648963921251,-inf,-5.311534768062714,-inf,-5.591642687255449,-5.345482099986052,-inf,-inf
DAF-00518,-4.056034034914328,-8.213886204056065,-inf,-1.9805438353300646,-2.7139280580893352,-inf,-inf,-inf,-inf,-inf,-7.397070952749395,-5.575408194007907,-5.319068440748122,-6.1935375586642625,-inf,-4.397070952749395,-inf,-4.849583157446902,-inf,-6.056034034914328,-inf,-inf,-inf,-inf,-5.867961686761756,-inf,-3.821568781277305,-3.4710715341931717,-inf,-inf,-inf,-inf,-5.298890558810491,-inf,-inf,-inf,-6.484533793999734,-inf,-3.8495831574469013,-6.298890558810491,-1.640391505204772,-2.0827160775668334,-0.14914343930580953,-6.007124434433382,-inf,-1.714477133278033,-0.9217329432027369,-2.3970709527493947,-inf,-inf,-inf,-inf,-6.358596804934759,-inf,-inf,-5.792999629080534,-inf,-inf,-6.688302250413841,-6.54146086208457,-4.358596804934759,-inf,-5.1935375586642625,-inf,-5.575408194007907,-6.821568781277305,-4.956498361363414,-inf,-5.056034034914328,-inf,-inf,-2.7341059400269656,-inf,-6.37796212980169,-inf,-inf,-inf,-inf,-4.2784264562507754,-inf,-inf,-inf,-4.007124434433382,-5.056034034914328,-inf,-inf,-2.8861090334720156,-1.9334147482503723,-4.319068440748122,-inf,-inf,-inf,-inf,-4.608575057943106,-inf,-4.54146086208457,-5.1935375586642625,-5.821568781277305,-inf,-inf,-inf
DAF-00491,-inf,-3.7726591807963588,-3.0742386302919185,-inf,-6.3495166318804594,-4.05775050750335,-3.7316707693455196,-4.244163631734231,-inf,-4.30130753883784,-4.125768930932001,-inf,-inf,-5.244163631734231,-4.460297062598996,-inf,-inf,-3.90020923051687,-3.9811292259004367,-3.52169760726314,-inf,-3.843625702150502,-3.799682354562905,-inf,-5.50355026055288,-inf,-4.872194854347273,-4.106660107984296,-inf,-3.041071766356719,-inf,-4.244163631734231,-inf,-3.6592011310130745,-3.1997695123757772,-inf,-3.36523486562739,-inf,-inf,-4.3495166318804594,-5.418938032837939,-inf,-6.007124434433382,0.8002304876242227,-4.409222878004727,-5.974556571976951,-inf,-inf,-5.106660107984296,-inf,-4.05775050750335,-inf,-inf,-inf,-inf,-3.843625702150502,-inf,-inf,-inf,-inf,-inf,-inf,-3.2441636317342306,-5.799682354562905,-inf,-4.872194854347273,-inf,-4.369694513818089,-inf,-3.7233314684327903,-4.8436257021505025,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.609160448513479,-inf,-inf,-inf,-inf,-6.118632749650372,-inf,-inf,-inf,-inf,-3.2441636317342306,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.872194854347273,-inf,-inf,-inf
DAF-00444,-inf,-4.031022146906255,-3.0106735015144523,-inf,-inf,-1.4092228780047271,-3.8201087340131035,-4.595636002235608,-2.7991693963207402,-2.652779909339217,-4.799169396320741,-inf,-inf,-inf,-2.811769433100374,-inf,-inf,-inf,-1.3326015964018147,-3.8731699777645177,-inf,-inf,-3.1511547250642824,-inf,-inf,-inf,-inf,-inf,-inf,-1.977506637579253,-1.8731699777645174,-inf,-3.7009890023818373,-0.68874540662709,-inf,-0.9842012901532611,-3.5647041426837176,-inf,-inf,-4.700989002381837,-inf,-inf,-inf,-4.409222878004727,1.448758117122845,-inf,-inf,-inf,-inf,-1.2516816010182472,-inf,-5.059036523075852,-inf,-4.1362043835983116,-1.8731699777645174,-inf,-inf,-inf,-inf,-inf,-3.7606952485061047,-2.8366441017394033,-inf,-5.151154725064282,-inf,-4.223667224848651,-inf,-3.7211668843194676,-3.4581324784856737,-inf,-4.19509807265188,-inf,-inf,-inf,-inf,-inf,-2.4581324784856737,-inf,-3.6805248998221214,-3.9606328190148568,-inf,-3.19509807265188,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.5956360022356084,-4.223667224848651,-inf,-inf,-inf
DHF-01530,-3.5640345538206,-8.011393340157323,-inf,-1.6603993827770482,-2.243954883325606,-inf,-inf,-inf,-inf,-inf,-5.779540589571808,-6.542840331551476,-6.286500578291691,-6.160969696207832,-6.962065627793754,-4.779540589571808,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.420356325026481,-6.023466172457897,-5.204038418099718,-inf,-8.256126929248172,-inf,-inf,-inf,-7.26632269635406,-inf,-inf,-inf,-7.867003430822147,-inf,-inf,-inf,-1.635304379170448,-1.627915214427355,-1.714477133278033,-5.974556571976951,-inf,-1.1165755768493788,-1.6667726594098584,-2.194578088850652,-inf,-inf,-4.974556571976951,-inf,-5.0041008475909665,-inf,-inf,-6.760431766624103,-6.760431766624103,-inf,-7.65573438795741,-7.508892999628139,-4.326028942478328,-inf,-5.160969696207832,-inf,-5.542840331551476,-inf,-2.9239304989069828,-6.286500578291691,-6.023466172457897,-inf,-6.760431766624103,-2.1165755768493786,-inf,-inf,-inf,-inf,-inf,-inf,-4.245858593794345,-inf,-5.760431766624103,-inf,-inf,-inf,-inf,-inf,-1.8535411710155847,-2.1638812916277352,-4.286500578291691,-inf,-inf,-inf,-inf,-5.576007195486676,-inf,-inf,-inf,-inf,-6.542840331551476,-inf,-inf
DAF-00516,-inf,-7.764083286616545,-inf,-2.296275664253521,-3.5271595464836087,-inf,-inf,-inf,-inf,-inf,-inf,-4.125605276568387,-inf,-4.7437346412247425,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.4181587693222357,-inf,-4.371765863837784,-inf,-inf,-inf,-inf,-inf,-4.849087641370971,-inf,-inf,-inf,-6.0347308765602135,-inf,-inf,-inf,-2.218069324187358,-1.9548412550146752,-0.9217329432027369,-inf,-inf,-1.6667726594098584,1.300659478133711,-1.9472680353098746,-inf,-inf,-inf,-inf,-3.908793887495239,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.908793887495239,-inf,-inf,-inf,-inf,-inf,-3.506695443923893,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.557321516993861,-inf,-4.033241258419728,-inf,-3.0212686167536513,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.371765863837784,-inf,-inf,-inf
DAF-00512,-3.4966066263003093,-inf,-inf,-1.701224345908781,-1.739463150196473,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.925106385385716,-inf,-inf,-inf,-2.001529629096348,-4.167144858727539,-2.3970709527493947,-inf,-inf,-2.194578088850652,-1.9472680353098746,2.4102839693082094,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.3970709527493947,-inf,-inf,-inf,-inf,0.24035896786589667,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.447697025819363,-inf,-inf,-inf,-inf,-1.543912341078666,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
DHF-01437,-inf,-6.991493782719617,-inf,-inf,-6.398426232361405,-inf,-inf,-5.2930732322151774,-3.4966066263003093,-inf,-inf,-4.674943867558822,-4.418604114299036,-0.9007558094364169,-inf,-4.496606626300309,-inf,-inf,-inf,-inf,-2.418604114299036,-inf,-inf,-inf,-6.552459861033826,-2.1555697084652423,-4.921104454828219,-inf,-5.388230465255518,-inf,-inf,-inf,-inf,-inf,-5.248679112856724,-inf,-7.584069467550649,-inf,-inf,-inf,-inf,-inf,-inf,-5.106660107984296,-inf,-inf,-inf,-inf,0.7513208871432763,-inf,-4.106660107984296,-0.9491188309978158,-4.458132478485673,-1.133201895436788,-inf,-4.892535302631448,-0.7226103011891362,-2.949118830997816,-inf,-5.640996535635484,-inf,-inf,-inf,-6.848591955043851,-inf,-inf,-4.056034034914328,-inf,-inf,-inf,-inf,-3.418604114299036,-inf,-5.4774978033526045,-inf,-2.83364161357788,-inf,-2.1555697084652423,-inf,-inf,-3.8925353026314484,-inf,-4.106660107984296,-4.155569708465242,-6.167542350131319,-1.8809473283562366,-inf,-4.202875423243599,-inf,-inf,-inf,-inf,-inf,-inf,-1.1345080929374127,-inf,-inf,-inf,-inf,-1.2993051859266918,-inf
DAF-00284,-inf,-4.106971000139553,-inf,-inf,-inf,-0.578281135629507,-3.6736651659099544,-4.0866223547477505,-inf,-inf,-4.290155748832883,-inf,-inf,-inf,-2.887718286333673,-inf,-inf,-2.7426679535303897,-1.238625448192801,-3.949118830997816,-inf,-inf,-2.642141077576425,-inf,-inf,-2.949118830997816,-inf,-inf,-inf,-1.146564895204033,-inf,-3.086622354747751,-inf,-inf,-inf,-1.797115737552766,-3.3776185900832223,-3.327630454251546,-inf,-inf,-inf,-inf,-inf,-inf,-1.2516816010182472,-inf,-inf,-inf,-inf,1.9577717646107027,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.251681601018247,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.451619171526999,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-3.086622354747751,-3.7146535773607927,-inf,-inf,-inf
DCF-00206,-inf,-8.264512277126034,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.447697025819363,-1.304106172190513,-1.0477664189307274,-4.244163631734231,-5.045259563320153,-0.8627345250982067,-inf,-inf,-inf,-4.106660107984296,-inf,-inf,-inf,-inf,-4.50355026055288,-3.106660107984296,-2.2872323536261168,-2.106660107984296,-inf,-inf,-inf,-inf,-inf,-inf,-4.199769512375777,-inf,-6.535159867069702,-inf,-inf,-inf,-5.418938032837939,-4.777198340411526,-inf,-4.05775050750335,-inf,-4.974556571976951,-inf,-inf,-4.106660107984296,-inf,1.8002304876242226,-inf,-4.409222878004727,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.2912168401363652,-inf,-3.2441636317342306,-5.799682354562905,-inf,-4.872194854347273,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-2.7233314684327903,-inf,-inf,-inf,0.25590997140041233,-inf,0.6158059164867952,-inf,-2.0577505075033495,-2.106660107984296,-5.118632749650372,-inf,-inf,-inf,-1.3696945138180898,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.6592011310130748,-0.872194854347273,-2.041071766356719,-inf,-inf
DHF-01436,-5.75647375305542,-7.592397827309795,-inf,-inf,-inf,-inf,-6.703412509304006,-inf,-2.512548170169331,-inf,-7.097510670890487,-5.275847912149,-inf,-1.25012108703063,-inf,-inf,-inf,-inf,-5.630942870971561,-inf,-2.019508158889214,-inf,-inf,-inf,-4.568401404902848,-2.434545658168058,-3.937045998697241,-4.75647375305542,-5.989134509845695,-inf,-inf,-inf,-inf,-inf,-5.849583157446902,-inf,-8.184973512140827,-inf,-inf,-inf,-inf,-7.42701198548265,-inf,-inf,-5.059036523075852,-inf,-inf,-inf,-0.9491188309978158,-inf,-inf,0.15041684255309853,-inf,-0.7341059400269656,-4.171511252334264,-inf,-1.2455118337780406,-3.550022875587994,-6.388741968554933,-inf,-inf,-5.13498537630915,-inf,-6.4494959996340295,-3.690885411427843,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-6.078401847942782,-inf,-2.8495831574469013,-inf,-1.75647375305542,-4.978866174391868,-inf,-4.493439347221626,-inf,-4.707564152574474,-inf,-4.768446394721496,-2.2188169671126206,-inf,-inf,-inf,-inf,-inf,-4.6569380795045054,-inf,-inf,-0.7995424749473061,-4.2419005802256615,-3.893977276805355,-5.522008499418397,-3.690885411427843,-0.8006735569659551,-inf
